,GameID,Team,TeamVegas,ClosingSpread,TeamFP,MIN,Pred
1481,21900741.0,Orlando,104.0,-4.5,243.25,240.00000000000006,230.68646369783568
1484,21900743.0,Dallas,103.75,5.5,230.75,240.01000000000002,227.45403846725347
1485,21900743.0,Indiana,109.25,-5.5,226.5,240.0,239.23377322054654
1486,21900744.0,Golden State,114.0,6.5,269.0,240.01,243.3034827234165
1487,21900744.0,Washington,120.5,-6.5,232.75,240.0,257.2249874318537
1488,21900745.0,Atlanta,113.5,6.0,232.5,240.02,242.65843712612798
1489,21900745.0,Boston,119.5,-6.0,253.0,240.03,255.50905685699317
1490,21900746.0,Brooklyn,113.25,-2.0,256.0,239.99000000000004,244.53608445894906
1491,21900746.0,Phoenix,111.25,2.0,222.25,240.01000000000002,240.25254454866064
1492,21900747.0,Miami,106.75,-2.5,248.75,240.00000000000003,234.4471341730642
1493,21900747.0,Philadelphia,104.25,2.5,218.5,239.99,229.0927092852037
1494,21900748.0,Detroit,107.5,8.5,204.25,239.99999999999997,232.504800137059
1495,21900748.0,Memphis,116.0,-8.5,237.75,240.01,250.70984475578464
1496,21900749.0,Minnesota,113.0,1.0,253.25,240.00999999999996,243.29090966969034
1497,21900749.0,Sacramento,114.0,-1.0,237.5,240.0,245.4326796248345
1498,21900750.0,LA Clippers,119.5,-9.0,235.25,239.98999999999998,256.36073561756035
1499,21900750.0,San Antonio,110.5,9.0,231.0,239.99,237.08480602126264
1500,21900751.0,Milwaukee,126.0,-6.5,287.25,240.02,265.88190006306706
1501,21900751.0,New Orleans,119.5,6.5,255.75,240.00000000000006,251.9603953546298
1502,21900752.0,Charlotte,105.0,13.0,232.25,239.99,227.29232170929302
1503,21900752.0,Houston,118.0,-13.0,257.75,239.99999999999997,255.13533112616759
1504,21900753.0,Denver,115.0,-4.5,273.5,240.03,248.0002889602623
1505,21900753.0,Portland,110.5,4.5,199.0,240.02,238.36232416211342
1506,21900754.0,LA Lakers,118.0,-10.5,274.5,239.99,254.4255988256949
1507,21900754.0,San Antonio,107.5,10.5,194.0,240.00000000000003,231.93701429668087
1508,21900755.0,Detroit,107.0,3.0,246.0,240.0,233.27921914071584
1509,21900755.0,Phoenix,110.0,-3.0,229.25,239.99999999999997,239.70452900614842
1510,21900756.0,Boston,107.75,-5.5,246.25,240.01000000000005,236.87279704839744
1511,21900756.0,Orlando,102.25,5.5,225.75,239.99000000000004,225.09306229510437
1512,21900757.0,Brooklyn,114.5,-6.5,277.25,240.01,247.7810827432574
1513,21900757.0,Golden State,108.0,6.5,192.5,240.0,233.85957803482015
1514,21900758.0,Indiana,104.75,6.0,254.5,240.01,228.886076121925
1515,21900758.0,Toronto,110.75,-6.0,240.75,239.99999999999997,241.73669585279018
1516,21900759.0,Atlanta,117.25,4.5,254.5,239.99999999999997,248.98671693678432
1517,21900759.0,Minnesota,121.75,-4.5,240.75,240.0,258.62468173493323
1518,21900760.0,Cleveland,104.25,13.5,234.75,240.0,225.96988716312396
1519,21900760.0,Oklahoma City,117.75,-13.5,231.0,240.01,254.8837815575706
1520,21900761.0,Dallas,115.0,-3.5,223.0,240.04000000000002,247.71639604007322
1521,21900761.0,Memphis,111.5,3.5,257.5,240.0,240.22020119706858
1522,21900762.0,Denver,103.0,10.0,232.5,240.0,224.9960322403281
1523,21900762.0,Utah,113.0,-10.0,208.5,240.0,246.4137317917701
1524,21900763.0,LA Clippers,115.5,-6.5,283.75,240.00000000000003,249.35506685802346
1525,21900763.0,Miami,109.0,6.5,242.0,239.97999999999996,235.4335621495862
1526,21900764.0,New York,102.0,4.0,237.75,240.0,225.12540564669646
1527,21900764.0,Orlando,106.0,-4.0,233.25,240.0,233.69248546727326
1528,21900765.0,Chicago,112.5,6.0,244.5,240.01,241.08445301136194
1529,21900765.0,New Orleans,118.5,-6.0,294.75,240.01,253.93507274222713
1530,21900766.0,Milwaukee,118.5,-9.0,250.5,240.00999999999996,254.78675150279432
1531,21900766.0,Philadelphia,109.5,9.0,236.5,239.98999999999998,235.51082190649657
1532,21900767.0,Portland,115.5,-3.0,260.5,239.98999999999998,248.36144163736174
1533,21900767.0,San Antonio,112.5,3.0,234.25,240.00000000000003,241.93613177192915
1534,21900768.0,Houston,117.25,6.5,240.75,240.01,248.4189310964062
1535,21900768.0,LA Lakers,123.75,-6.5,248.0,240.01,262.3404358048434
1536,21900769.0,Memphis,108.5,6.5,242.0,240.00000000000003,234.64657009220318
1537,21900769.0,Philadelphia,115.0,-6.5,287.5,240.00999999999996,248.56807480064043
1538,21900770.0,Dallas,118.5,-3.0,252.25,240.00000000000003,253.08339398165992
1539,21900770.0,Washington,115.5,3.0,251.75,240.02000000000004,246.65808411622731
1540,21900771.0,Atlanta,106.25,12.5,239.5,240.01,229.40174831284514
1541,21900771.0,Boston,118.75,-12.5,245.75,240.0,256.1738727521476
1542,21900772.0,Indiana,109.25,-1.0,238.75,239.99,237.95625507969572
1543,21900772.0,Toronto,108.25,1.0,252.25,239.98999999999998,235.81448512455154
1544,21900773.0,Detroit,100.5,13.0,201.75,239.99999999999997,220.20939319284577
1545,21900773.0,Oklahoma City,113.5,-13.0,220.0,239.98999999999998,248.0524026097203
1546,21900774.0,Houston,118.5,-2.5,190.25,239.98999999999995,252.94144752156538
1547,21900774.0,Phoenix,116.0,2.5,291.25,239.99999999999997,247.5870226337049
1548,21900775.0,Miami,110.5,-1.0,221.0,240.01,239.9237352231533
1549,21900775.0,Sacramento,109.5,1.0,232.0,239.98999999999998,237.78196526800912
1550,21900776.0,Portland,110.0,10.5,227.75,239.99999999999997,235.871974583596
1551,21900776.0,Utah,120.5,-10.5,247.0,240.01,258.36055911261
1552,21900777.0,Milwaukee,115.0,-8.5,261.0,240.01,249.13586064101858
1553,21900777.0,Orlando,106.5,8.5,236.0,240.01000000000005,230.93081602229293
1554,21900778.0,Charlotte,104.5,3.5,199.75,240.01000000000002,229.20231239370617
1555,21900778.0,Dallas,108.0,-3.5,252.5,240.01000000000002,236.6985072367108
1556,21900779.0,Detroit,104.5,1.5,197.0,240.01000000000002,229.7700982340843
1557,21900779.0,New York,106.0,-1.5,223.25,240.01999999999995,232.9827531668006
1558,21900780.0,Indiana,114.75,-5.5,240.25,240.02000000000004,247.89068585175986
1559,21900780.0,New Orleans,109.25,5.5,265.75,240.0,236.11095109846678
1560,21900781.0,Brooklyn,106.25,6.0,248.5,240.01000000000002,231.24705229407408
1561,21900781.0,Toronto,112.25,-6.0,244.5,239.99,244.09767202493927
1562,21900782.0,LA Clippers,121.0,-9.5,244.0,239.99,258.86365824980396
1563,21900782.0,Minnesota,111.5,9.5,299.0,240.00000000000003,238.51684367593415
1564,21900783.0,Golden State,105.25,14.0,265.25,240.01,227.40192481779548
1565,21900783.0,LA Lakers,119.25,-14.0,272.25,240.02,257.3867041898142
1566,21900784.0,Denver,110.75,-3.5,242.0,240.01,241.02696355231748
1567,21900784.0,Phoenix,107.25,3.5,229.75,240.0,233.53076870931284
1568,21900785.0,Sacramento,109.75,2.5,238.75,240.0,237.74962191641703
1569,21900785.0,San Antonio,112.25,-2.5,220.25,240.00000000000003,243.10404680427752
1570,21900786.0,Boston,110.25,-1.5,235.25,240.02000000000004,239.67218565455633
1571,21900786.0,Oklahoma City,108.75,1.5,209.5,239.99,236.45953072184003
1574,21900788.0,Chicago,101.0,11.0,235.0,240.0,221.56417109060695
1575,21900788.0,Philadelphia,112.0,-11.0,266.0,239.99000000000004,245.1236405971931
1576,21900789.0,Memphis,122.0,-3.0,237.0,240.0,258.59233838334114
1577,21900789.0,Washington,119.0,3.0,228.0,239.99999999999994,252.16702851790853
1578,21900790.0,Houston,118.0,-3.0,228.5,240.0,252.2964019242769
1579,21900790.0,Utah,115.0,3.0,238.5,239.99000000000004,245.87109205884428
1580,21900791.0,Cleveland,113.0,6.0,212.75,240.01000000000005,241.87144506874498
1581,21900791.0,LA Clippers,119.0,-6.0,285.5,240.00999999999996,254.72206479961017
1582,21900792.0,Miami,110.25,5.0,255.25,240.02000000000004,237.8268816733274
1583,21900792.0,Portland,115.25,-5.0,245.25,239.99999999999997,248.53573144904834
1584,21900793.0,Charlotte,101.5,3.5,207.25,239.99,224.480360049408
1585,21900793.0,Detroit,105.0,-3.5,204.5,239.99999999999997,231.97655489241265
1586,21900794.0,Brooklyn,105.0,6.5,237.25,240.0,229.137625690522
1587,21900794.0,Indiana,111.5,-6.5,223.5,240.01,243.05913039895924
1588,21900795.0,Atlanta,107.25,8.5,248.25,239.99000000000004,232.11130410836748
1589,21900795.0,Orlando,115.75,-8.5,282.75,240.00999999999996,250.31634872709313
1590,21900796.0,Minnesota,113.75,8.0,250.0,240.03,242.48414731444137
1591,21900796.0,Toronto,121.75,-8.0,287.25,240.01000000000005,259.6183069555949
1592,21900797.0,Milwaukee,119.75,-10.0,270.25,239.98000000000002,257.03812456644096
1593,21900797.0,Sacramento,109.75,10.0,242.25,240.02000000000004,235.620425014999
1594,21900798.0,Dallas,109.0,-1.5,220.5,240.00000000000003,237.70470551109875
1595,21900798.0,Utah,107.5,1.5,251.75,240.01000000000005,234.49205057838248
1596,21900799.0,Denver,111.25,-6.5,262.25,240.01,242.66563437026772
1597,21900799.0,San Antonio,104.75,6.5,243.5,240.01000000000002,228.74412966183047
1598,21900800.0,Golden State,106.5,7.0,219.0,239.99,231.35665540257654
1599,21900800.0,Miami,113.5,-7.0,260.75,240.0,246.34904508858588
1600,21900801.0,LA Lakers,121.75,-13.0,279.75,239.99000000000007,261.0377715565403
1601,21900801.0,Phoenix,108.75,13.0,205.25,240.01000000000005,233.19476213966573
1602,21900802.0,LA Clippers,113.25,1.5,220.5,239.99999999999994,243.5424592382873
1603,21900802.0,Philadelphia,114.75,-1.5,237.0,240.0,246.75511417100358
1604,21900803.0,Chicago,113.5,3.5,250.5,240.0,243.36816942660067
1605,21900803.0,Washington,117.0,-3.5,271.0,240.00999999999996,250.86436426960535
1606,21900804.0,New Orleans,123.25,-3.0,298.0,239.98999999999995,260.5598185267987
1607,21900804.0,Portland,120.25,3.0,225.0,239.99,254.13450866136608
1608,21900805.0,Oklahoma City,113.5,-8.0,210.25,240.01,246.63293800877494
1609,21900805.0,San Antonio,105.5,8.0,242.5,240.02,229.4987783676214
1610,21900806.0,Boston,115.5,2.5,245.5,239.98999999999998,246.80003057632186
1611,21900806.0,Houston,118.0,-2.5,241.25,240.00000000000006,252.15445546418235
1612,21900807.0,Atlanta,118.0,-3.0,235.5,240.03,252.2964019242769
1613,21900807.0,Cleveland,115.0,3.0,274.75,239.99,245.87109205884428
1616,21900809.0,Brooklyn,110.25,4.0,244.75,240.01,238.11077459351645
1617,21900809.0,Toronto,114.25,-4.0,208.0,239.98999999999998,246.67785441409322
1618,21900810.0,Indiana,112.75,-1.5,252.5,240.02,243.6071459414715
1619,21900810.0,Milwaukee,111.25,1.5,232.0,240.03,240.39449100875518
1620,21900811.0,New York,115.5,-3.0,227.0,240.00999999999996,248.36144163736174
1621,21900811.0,Washington,112.5,3.0,253.0,240.00000000000006,241.93613177192915
1622,21900812.0,Memphis,119.0,-3.5,264.25,240.01,254.01233249913747
1623,21900812.0,Portland,115.5,3.5,231.25,240.05000000000004,246.5161376561328
1624,21900813.0,Charlotte,109.75,5.5,248.5,239.98999999999998,236.89794315584982
1625,21900813.0,Minnesota,115.25,-5.5,252.0,239.99999999999997,248.6776779091429
1626,21900814.0,Dallas,117.25,-8.5,269.75,239.99999999999997,252.67732489924222
1627,21900814.0,Sacramento,108.75,8.5,226.5,239.98000000000005,234.47228028051654
1628,21900815.0,Golden State,110.25,6.5,240.5,240.0,237.4010422930438
1629,21900815.0,Phoenix,116.75,-6.5,249.5,240.00999999999996,251.32254700148104
1630,21900816.0,Miami,105.75,5.0,217.75,239.99,230.74395315688014
1631,21900816.0,Utah,110.75,-5.0,248.75,240.0,241.4528029326011
1636,21900819.0,New Orleans,118.0,-3.5,257.5,239.98999999999995,252.4383483843714
1637,21900819.0,Oklahoma City,114.5,3.5,257.0,239.99999999999994,244.94215354136674
1638,21900820.0,Detroit,107.0,13.0,234.0,239.99,230.44028993882515
1639,21900820.0,Milwaukee,120.0,-13.0,255.75,240.01000000000002,258.2832993556997
1640,21900821.0,Atlanta,111.5,6.0,257.25,240.00000000000003,239.51046889659588
1641,21900821.0,Miami,117.5,-6.0,274.75,240.0,252.36108862746107
1644,21900823.0,Charlotte,103.5,4.5,229.5,239.98000000000002,227.344435358751
1645,21900823.0,Chicago,108.0,-4.5,216.5,239.99999999999997,236.9824001568999
1646,21900824.0,Memphis,114.75,1.0,261.75,239.98,246.04538187053092
1647,21900824.0,Sacramento,115.75,-1.0,232.25,240.0,248.1871518256751
1648,21900825.0,Golden State,111.25,10.0,245.25,240.00000000000003,237.9814011871481
1649,21900825.0,Houston,121.25,-10.0,288.5,240.01,259.39910073859005
1650,21900826.0,Dallas,112.5,-4.0,266.5,239.98999999999998,243.92338221325264
1651,21900826.0,Orlando,108.5,4.0,231.5,240.0,235.35630239267584
1652,21900827.0,Cleveland,115.5,6.0,234.25,239.99,245.8064053556601
1653,21900827.0,Washington,121.5,-6.0,242.75,240.0,258.6570250865253
1654,21900828.0,Indiana,109.0,-6.5,232.0,239.98,239.12417011204408
1655,21900828.0,New York,102.5,6.5,220.5,239.99000000000004,225.20266540360683
1656,21900829.0,Phoenix,110.0,8.5,228.5,240.02,236.43976042397412
1657,21900829.0,Toronto,118.5,-8.5,272.0,240.02000000000004,254.6448050426998
1658,21900830.0,Boston,116.75,-8.0,263.0,240.0,251.74838638176465
1659,21900830.0,Minnesota,108.75,8.0,252.75,240.0,234.6142267406111
1660,21900831.0,Denver,107.75,1.0,210.75,240.00000000000003,235.0274930671685
1661,21900831.0,Oklahoma City,108.75,-1.0,237.0,239.99,237.1692630223127
1662,21900832.0,San Antonio,108.25,7.0,252.0,239.99,234.11112760341712
1663,21900832.0,Utah,115.25,-7.0,234.75,239.98999999999998,249.1035172894265
1664,21900833.0,LA Lakers,122.75,-10.5,273.25,239.98999999999998,261.90202337083366
1665,21900833.0,Memphis,112.25,10.5,231.0,239.98999999999995,239.41343884181964
1666,21900834.0,New Orleans,122.0,-5.5,279.0,239.99,259.3020706838138
1667,21900834.0,Portland,116.5,5.5,246.5,239.98999999999995,247.5223359305207
1668,21900835.0,LA Clippers,121.0,-9.0,226.25,240.00000000000003,258.72171178970945
1669,21900835.0,Sacramento,112.0,9.0,252.0,240.0,239.44578219341173
1670,21900836.0,Brooklyn,107.25,-4.5,267.0,240.0,235.80191207082538
1671,21900836.0,Charlotte,102.75,4.5,201.25,239.99999999999997,226.16394727267647
